CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore,salaryGroup,AgeGroup,FrequencyGroup,satisfactionLevel
17340,56,Female,France,61113,2,3,17,Low,Silver,59.37,average salary,Older Adults,High,low satisfied
17341,44,Male,France,61946,10,10,2,High,Silver,100,average salary,Middle-aged Adults,Low,high satisfied
17342,58,Female,Canada,64817,2,8,12,High,Bronze,69.43,average salary,Older Adults,Moderate,low satisfied
17343,55,Female,Germany,65201,4,5,2,Low,Silver,70.43,average salary,Older Adults,Low,low satisfied
17344,67,Male,France,80669,5,3,18,High,Silver,74.58,average salary,Older Adults,High,low satisfied
17345,67,Male,UK,50560,10,6,7,High,Gold,100,average salary,Older Adults,Moderate,high satisfied
17346,42,Male,Germany,54039,9,3,15,High,Gold,100,average salary,Middle-aged Adults,High,high satisfied
17347,43,Female,Germany,41888,2,10,18,Low,Bronze,84.9,low salary,Middle-aged Adults,High,average satisfied
17348,31,Female,UK,112380,8,7,2,Medium,Silver,100,high salary,Young Adults,Low,high satisfied
17349,31,Male,UK,38101,5,8,18,High,Bronze,84.47,low salary,Young Adults,High,average satisfied
17350,31,Female,UK,41315,9,3,12,High,Silver,90.07,low salary,Young Adults,Moderate,high satisfied
17351,42,Male,Canada,105737,5,8,1,High,Silver,98.1,high salary,Middle-aged Adults,Low,high satisfied
17352,53,Female,France,95946,2,8,5,High,Gold,80.48,average salary,Middle-aged Adults,Low,average satisfied
17353,21,Female,France,115748,8,6,17,Low,Bronze,100,high salary,Young Adults,High,high satisfied
17354,64,Female,Canada,55201,1,5,13,Low,Silver,70.17,average salary,Older Adults,Moderate,low satisfied
17355,32,Female,Germany,70756,3,10,10,Low,Gold,85.38,average salary,Young Adults,Moderate,average satisfied
17356,49,Female,Canada,37078,4,3,13,Medium,Gold,72.3,low salary,Middle-aged Adults,Moderate,low satisfied
17357,35,Male,France,32468,10,5,20,Medium,Bronze,79.35,low salary,Middle-aged Adults,High,average satisfied
17358,31,Male,USA,113896,7,5,2,Medium,Bronze,95.67,high salary,Young Adults,Low,high satisfied
17359,18,Female,Canada,102657,3,8,16,Medium,Silver,95.82,high salary,Young Adults,High,high satisfied
17360,59,Male,USA,57203,1,7,4,Medium,Gold,69.86,average salary,Older Adults,Low,low satisfied
17361,37,Male,USA,42655,4,10,13,Medium,Silver,100,low salary,Middle-aged Adults,Moderate,high satisfied
17362,27,Female,UK,54029,8,10,11,Medium,Gold,100,average salary,Young Adults,Moderate,high satisfied
17363,27,Female,UK,72405,2,6,14,Low,Silver,75.08,average salary,Young Adults,High,average satisfied
17364,41,Female,UK,37760,7,4,9,Medium,Silver,76.29,low salary,Middle-aged Adults,Moderate,average satisfied
17365,51,Male,USA,82655,2,1,3,Low,Bronze,53.26,average salary,Middle-aged Adults,Low,low satisfied
17366,45,Male,France,107543,1,7,6,High,Gold,86.66,high salary,Middle-aged Adults,Low,average satisfied
17367,44,Male,UK,38312,9,3,4,High,Silver,98.23,low salary,Middle-aged Adults,Low,high satisfied
17368,57,Female,UK,96316,10,10,17,High,Bronze,100,average salary,Older Adults,High,high satisfied
17369,18,Female,Germany,82408,3,9,16,High,Bronze,87.84,average salary,Young Adults,High,average satisfied
17370,50,Female,USA,104500,6,9,9,Medium,Bronze,100,high salary,Middle-aged Adults,Moderate,high satisfied
17371,21,Female,USA,74021,2,4,9,Medium,Bronze,41.01,average salary,Young Adults,Moderate,low satisfied
17372,24,Female,UK,35590,9,10,20,Low,Gold,100,low salary,Young Adults,High,high satisfied
17373,26,Male,Germany,46650,2,8,19,Low,Bronze,81.94,low salary,Young Adults,High,average satisfied
17374,33,Male,Germany,118610,5,9,16,High,Bronze,100,high salary,Young Adults,High,high satisfied
17375,22,Male,Canada,69377,5,9,6,Medium,Gold,100,average salary,Young Adults,Low,high satisfied
17376,51,Female,Canada,94875,10,1,14,Low,Gold,100,average salary,Middle-aged Adults,High,high satisfied
17377,40,Female,UK,39524,6,1,20,High,Bronze,75.21,low salary,Middle-aged Adults,High,average satisfied
17378,60,Male,USA,43162,5,7,17,Medium,Bronze,92.12,low salary,Older Adults,High,high satisfied
17379,67,Male,Germany,52926,8,9,6,Medium,Silver,100,average salary,Older Adults,Low,high satisfied
17380,42,Female,Germany,54837,9,9,20,Medium,Silver,100,average salary,Middle-aged Adults,High,high satisfied
17381,68,Male,Germany,68108,9,2,11,Medium,Bronze,100,average salary,Older Adults,Moderate,high satisfied
17382,30,Female,USA,74890,7,5,2,High,Silver,84.99,average salary,Young Adults,Low,average satisfied
17383,41,Male,Canada,79026,2,2,16,Medium,Gold,95.6,average salary,Middle-aged Adults,High,high satisfied
17384,28,Male,UK,74182,3,4,18,Low,Silver,77.14,average salary,Young Adults,High,average satisfied
17385,69,Male,Canada,77961,5,8,5,Low,Bronze,100,average salary,Older Adults,Low,high satisfied
17386,68,Male,Germany,84905,2,4,12,Low,Gold,60.04,average salary,Older Adults,Moderate,low satisfied
17387,34,Female,Germany,32693,8,5,19,Low,Bronze,89.05,low salary,Young Adults,High,average satisfied
17388,54,Female,USA,55421,4,6,14,Low,Gold,100,average salary,Middle-aged Adults,High,high satisfied
17389,30,Female,USA,99620,7,9,19,Low,Gold,100,average salary,Young Adults,High,high satisfied
17390,44,Male,USA,107314,5,10,14,High,Silver,100,high salary,Middle-aged Adults,High,high satisfied
17391,37,Female,UK,111810,9,4,20,High,Gold,100,high salary,Middle-aged Adults,High,high satisfied
17392,50,Male,France,63170,10,1,16,Medium,Bronze,100,average salary,Middle-aged Adults,High,high satisfied
17393,59,Female,France,95946,3,10,11,Low,Gold,97.79,average salary,Older Adults,Moderate,high satisfied
17394,49,Male,UK,48353,4,7,17,High,Bronze,74.47,low salary,Middle-aged Adults,High,low satisfied
17395,25,Female,UK,114900,6,2,3,Medium,Bronze,84.49,high salary,Young Adults,Low,average satisfied
17396,46,Female,UK,108265,7,4,12,Low,Bronze,100,high salary,Middle-aged Adults,Moderate,high satisfied
17397,57,Male,Canada,56098,8,4,1,Low,Gold,98.68,average salary,Older Adults,Low,high satisfied
17398,36,Female,UK,103641,8,10,6,Medium,Silver,100,high salary,Middle-aged Adults,Low,high satisfied
17399,23,Male,Canada,111714,1,2,5,High,Silver,46.93,high salary,Young Adults,Low,low satisfied
17400,61,Male,USA,48023,6,4,13,High,Bronze,88.49,low salary,Older Adults,Moderate,average satisfied
17401,56,Male,Germany,59032,1,10,6,High,Silver,90.74,average salary,Older Adults,Low,high satisfied
17402,65,Female,France,64753,1,4,11,Medium,Bronze,63.53,average salary,Older Adults,Moderate,low satisfied
17403,58,Female,Germany,79421,4,6,4,High,Bronze,69.55,average salary,Older Adults,Low,low satisfied
17404,38,Female,France,57824,9,7,3,Low,Gold,100,average salary,Middle-aged Adults,Low,high satisfied
17405,39,Female,USA,104807,10,5,10,High,Silver,100,high salary,Middle-aged Adults,Moderate,high satisfied
17406,59,Female,France,62569,2,10,18,Low,Bronze,89.33,average salary,Older Adults,High,average satisfied
17407,27,Male,USA,100793,4,9,10,High,Gold,100,high salary,Young Adults,Moderate,high satisfied
17408,27,Female,Germany,52693,6,3,19,High,Gold,75.86,average salary,Young Adults,High,average satisfied
17409,69,Female,Canada,31179,8,1,20,Medium,Gold,74.38,low salary,Older Adults,High,low satisfied
17410,46,Female,France,57148,2,5,11,Medium,Gold,81.91,average salary,Middle-aged Adults,Moderate,average satisfied
17411,33,Male,UK,78632,1,5,10,High,Silver,80.74,average salary,Young Adults,Moderate,average satisfied
17412,18,Male,Canada,87580,3,1,16,Medium,Silver,55.14,average salary,Young Adults,High,low satisfied
17413,34,Male,Canada,108736,1,4,6,Medium,Silver,58.9,high salary,Young Adults,Low,low satisfied
17414,47,Male,USA,34782,10,2,9,High,Gold,99.78,low salary,Middle-aged Adults,Moderate,high satisfied
17415,43,Female,Germany,70210,1,10,16,Low,Silver,85.38,average salary,Middle-aged Adults,High,average satisfied
17416,63,Male,UK,54801,5,3,9,Low,Silver,84.97,average salary,Older Adults,Moderate,average satisfied
17417,36,Female,Germany,87064,10,9,1,High,Silver,100,average salary,Middle-aged Adults,Low,high satisfied
17418,38,Female,Germany,30934,9,4,6,Low,Bronze,87.19,low salary,Middle-aged Adults,Low,average satisfied
17419,34,Female,Canada,79534,7,3,9,Medium,Silver,76.35,average salary,Young Adults,Moderate,average satisfied
17420,63,Male,UK,91631,5,9,10,Medium,Bronze,100,average salary,Older Adults,Moderate,high satisfied
17421,57,Female,France,114786,4,9,20,High,Silver,100,high salary,Older Adults,High,high satisfied
17422,38,Male,UK,87536,5,5,10,High,Silver,77.55,average salary,Middle-aged Adults,Moderate,average satisfied
17423,58,Male,USA,63393,5,9,12,Medium,Bronze,100,average salary,Older Adults,Moderate,high satisfied
17424,57,Male,Canada,42501,5,2,9,Low,Bronze,77.7,low salary,Older Adults,Moderate,average satisfied
17425,62,Male,UK,103125,2,5,3,High,Silver,90.58,high salary,Older Adults,Low,high satisfied
17426,66,Male,USA,89631,7,1,12,Medium,Silver,69.77,average salary,Older Adults,Moderate,low satisfied
17427,36,Male,France,110476,8,3,17,Medium,Silver,84.02,high salary,Middle-aged Adults,High,average satisfied
17428,24,Male,Germany,117401,5,1,13,High,Silver,66.56,high salary,Young Adults,Moderate,low satisfied
17429,34,Female,Germany,119821,2,8,12,Medium,Bronze,100,high salary,Young Adults,Moderate,high satisfied
17430,18,Male,USA,72147,8,1,1,Low,Gold,68.56,average salary,Young Adults,Low,low satisfied
17431,54,Female,Canada,97251,7,8,8,High,Silver,100,average salary,Middle-aged Adults,Moderate,high satisfied
17432,23,Male,Germany,31805,4,6,1,Low,Bronze,84.3,low salary,Young Adults,Low,average satisfied
17433,43,Female,Canada,80960,8,6,1,Medium,Silver,100,average salary,Middle-aged Adults,Low,high satisfied
17434,19,Female,Canada,105892,7,4,5,Low,Gold,94.83,high salary,Young Adults,Low,high satisfied
17435,49,Female,Germany,119226,10,9,3,High,Gold,100,high salary,Middle-aged Adults,Low,high satisfied
17436,65,Female,France,36983,7,5,14,High,Silver,100,low salary,Older Adults,High,high satisfied
17437,22,Male,UK,57694,5,2,13,Low,Gold,64.27,average salary,Young Adults,Moderate,low satisfied
17438,54,Female,Germany,56565,7,7,1,Low,Bronze,100,average salary,Middle-aged Adults,Low,high satisfied
17439,48,Male,UK,80644,6,1,7,Low,Silver,73.43,average salary,Middle-aged Adults,Moderate,low satisfied
17440,29,Male,Canada,114688,8,8,1,Medium,Silver,100,high salary,Young Adults,Low,high satisfied
17441,52,Male,France,45270,1,1,11,High,Gold,46.45,low salary,Middle-aged Adults,Moderate,low satisfied
17442,47,Female,Canada,46842,9,6,18,High,Gold,97.22,low salary,Middle-aged Adults,High,high satisfied
17443,65,Male,France,113972,10,1,3,Low,Silver,100,high salary,Older Adults,Low,high satisfied
17444,23,Female,USA,75662,7,10,1,Medium,Silver,99.1,average salary,Young Adults,Low,high satisfied
17445,32,Male,France,97663,4,6,16,Medium,Silver,90.09,average salary,Young Adults,High,high satisfied
17446,32,Female,France,58317,2,10,15,Medium,Gold,78.68,average salary,Young Adults,High,average satisfied
17447,33,Male,Canada,80072,7,10,8,Low,Gold,100,average salary,Young Adults,Moderate,high satisfied
17448,37,Female,Germany,115195,8,3,1,Medium,Bronze,96.62,high salary,Middle-aged Adults,Low,high satisfied
17449,30,Female,Germany,97138,6,8,7,Medium,Gold,100,average salary,Young Adults,Moderate,high satisfied
17450,61,Male,UK,52352,5,5,9,Medium,Gold,94.3,average salary,Older Adults,Moderate,high satisfied
17451,59,Male,USA,109028,3,1,13,High,Bronze,78.03,high salary,Older Adults,Moderate,average satisfied
17452,63,Female,France,76915,1,5,19,Medium,Gold,96.25,average salary,Older Adults,High,high satisfied
17453,48,Female,UK,98677,3,6,10,Low,Silver,91.72,average salary,Middle-aged Adults,Moderate,high satisfied
17454,51,Female,France,61502,4,7,20,Low,Bronze,100,average salary,Middle-aged Adults,High,high satisfied
17455,46,Female,France,111311,8,3,1,High,Gold,100,high salary,Middle-aged Adults,Low,high satisfied
17456,20,Female,USA,36071,8,6,2,Low,Bronze,88.3,low salary,Young Adults,Low,average satisfied
17457,26,Female,USA,97451,9,9,19,High,Gold,100,average salary,Young Adults,High,high satisfied
17458,28,Male,UK,110621,2,7,16,Medium,Bronze,80.47,high salary,Young Adults,High,average satisfied
17459,28,Male,Germany,50591,1,1,9,Low,Gold,23.31,average salary,Young Adults,Moderate,low satisfied
17460,42,Female,France,64498,4,9,15,Medium,Silver,100,average salary,Middle-aged Adults,High,high satisfied
17461,39,Male,Canada,66760,7,5,7,High,Silver,82.96,average salary,Middle-aged Adults,Moderate,average satisfied
17462,59,Female,UK,67530,3,1,19,Low,Silver,68.41,average salary,Older Adults,High,low satisfied
17463,63,Male,France,106250,9,10,6,Low,Silver,100,high salary,Older Adults,Low,high satisfied
17464,26,Female,USA,80262,5,7,6,Medium,Gold,84.95,average salary,Young Adults,Low,average satisfied
17465,37,Female,USA,31288,2,5,10,Medium,Bronze,46.31,low salary,Middle-aged Adults,Moderate,low satisfied
17466,38,Male,USA,45114,3,3,19,Medium,Silver,58.02,low salary,Middle-aged Adults,High,low satisfied
17467,27,Male,USA,117846,6,10,14,Low,Gold,100,high salary,Young Adults,High,high satisfied
17468,39,Male,Germany,61622,7,3,8,High,Bronze,86.74,average salary,Middle-aged Adults,Moderate,average satisfied
17469,46,Female,Germany,38460,10,5,3,Low,Bronze,91.42,low salary,Middle-aged Adults,Low,high satisfied
17470,26,Male,France,70902,9,7,1,Medium,Bronze,100,average salary,Young Adults,Low,high satisfied
17471,22,Female,France,57950,5,10,3,Medium,Gold,88.68,average salary,Young Adults,Low,average satisfied
17472,57,Male,UK,97148,5,6,5,High,Bronze,100,average salary,Older Adults,Low,high satisfied
17473,28,Male,USA,103844,6,5,6,Medium,Gold,77.25,high salary,Young Adults,Low,average satisfied
17474,18,Male,USA,89267,5,3,18,Low,Bronze,81.26,average salary,Young Adults,High,average satisfied
17475,59,Female,Canada,44122,9,4,20,High,Silver,98.55,low salary,Older Adults,High,high satisfied
17476,18,Female,Canada,56648,9,10,3,Low,Bronze,100,average salary,Young Adults,Low,high satisfied
17477,56,Male,USA,71171,5,7,7,High,Silver,92.1,average salary,Older Adults,Moderate,high satisfied
17478,63,Female,Canada,99960,1,2,13,High,Gold,51.39,average salary,Older Adults,Moderate,low satisfied
17479,22,Female,Canada,68628,7,9,11,Low,Gold,100,average salary,Young Adults,Moderate,high satisfied
17480,66,Male,USA,66136,9,2,15,Medium,Bronze,92.81,average salary,Older Adults,High,high satisfied
17481,39,Male,Germany,114587,4,9,1,High,Silver,100,high salary,Middle-aged Adults,Low,high satisfied
17482,43,Male,Germany,66690,1,4,6,Medium,Gold,60.95,average salary,Middle-aged Adults,Low,low satisfied
17483,23,Male,France,86203,1,10,15,Low,Silver,100,average salary,Young Adults,High,high satisfied
17484,49,Female,Germany,43308,8,5,2,Medium,Silver,65.01,low salary,Middle-aged Adults,Low,low satisfied
17485,65,Male,USA,72819,3,6,10,High,Bronze,88.53,average salary,Older Adults,Moderate,average satisfied
17486,28,Female,Canada,30055,2,9,1,High,Bronze,82.26,low salary,Young Adults,Low,average satisfied
17487,27,Male,USA,59138,6,1,15,Medium,Silver,84.69,average salary,Young Adults,High,average satisfied
17488,64,Male,UK,33889,2,5,12,High,Bronze,59.92,low salary,Older Adults,Moderate,low satisfied
17489,56,Male,Canada,111963,4,5,14,Low,Bronze,84.92,high salary,Older Adults,High,average satisfied
17490,51,Male,USA,86685,10,4,15,High,Gold,94.13,average salary,Middle-aged Adults,High,high satisfied
17491,48,Male,France,97077,1,7,15,High,Silver,73.59,average salary,Middle-aged Adults,High,low satisfied
17492,29,Male,France,71458,8,8,17,High,Gold,100,average salary,Young Adults,High,high satisfied
17493,68,Female,Canada,60047,8,6,19,High,Gold,100,average salary,Older Adults,High,high satisfied
17494,61,Female,Germany,73128,9,10,3,High,Silver,100,average salary,Older Adults,Low,high satisfied
17495,33,Female,France,68447,4,8,14,Low,Silver,100,average salary,Young Adults,High,high satisfied
17496,55,Female,UK,53897,1,6,16,Low,Gold,86.05,average salary,Older Adults,High,average satisfied
17497,20,Female,Canada,62773,6,5,14,High,Silver,63.08,average salary,Young Adults,High,low satisfied
17498,19,Female,UK,42324,10,3,2,Medium,Bronze,78.54,low salary,Young Adults,Low,average satisfied
17499,69,Female,Canada,62234,4,7,8,Low,Bronze,92.73,average salary,Older Adults,Moderate,high satisfied
17500,22,Male,Germany,67089,1,8,1,High,Gold,77.42,average salary,Young Adults,Low,average satisfied
17501,28,Female,USA,36514,5,6,13,Medium,Gold,71.41,low salary,Young Adults,Moderate,low satisfied
17502,42,Male,Canada,83396,10,8,8,Low,Silver,100,average salary,Middle-aged Adults,Moderate,high satisfied
17503,52,Female,USA,96793,4,3,20,Low,Gold,79.25,average salary,Middle-aged Adults,High,average satisfied
17504,52,Female,Canada,67722,1,9,1,High,Bronze,84.11,average salary,Middle-aged Adults,Low,average satisfied
17505,39,Male,Germany,62307,7,6,20,Medium,Silver,100,average salary,Middle-aged Adults,High,high satisfied
17506,54,Male,UK,68866,10,1,10,Medium,Gold,84.4,average salary,Middle-aged Adults,Moderate,average satisfied
17507,39,Male,USA,46474,2,1,1,High,Silver,37.67,low salary,Middle-aged Adults,Low,low satisfied
17508,28,Male,UK,105480,6,5,20,High,Bronze,93.02,high salary,Young Adults,High,high satisfied
17509,49,Male,Canada,118242,2,10,10,High,Silver,100,high salary,Middle-aged Adults,Moderate,high satisfied
17510,52,Female,Canada,83396,5,3,2,High,Silver,58.67,average salary,Middle-aged Adults,Low,low satisfied
17511,48,Male,Germany,75695,2,7,8,Medium,Bronze,76.34,average salary,Middle-aged Adults,Moderate,average satisfied
17512,62,Male,Canada,105779,9,5,15,Low,Silver,100,high salary,Older Adults,High,high satisfied
17513,25,Male,Germany,37019,1,8,10,Low,Gold,58.59,low salary,Young Adults,Moderate,low satisfied
